datapath_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nanosec,byte_count_per_nanosec,label
3,121.214.115.80,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,124.77.119.213,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,125.1.144.245,0,10.0.0.3,0,1,0,8,5,0,1,162,0,0,1.8947368421052632e-07,1
3,125.168.72.194,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,125.41.208.148,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,126.150.51.239,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,126.28.4.142,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,126.3.99.29,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,127.179.244.127,0,10.0.0.3,0,1,0,8,6,0,0,0,0,0,0.0,1
3,129.202.71.69,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,129.221.4.109,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,129.49.37.213,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,13.162.34.120,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,13.163.7.109,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,13.202.207.31,0,10.0.0.3,0,1,0,8,5,0,1,162,0,0,1.8599311136624569e-07,1
3,13.214.169.24,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,130.246.85.4,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,130.34.90.150,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,130.9.212.90,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,130.92.222.92,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,132.167.137.64,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,132.169.16.86,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,132.216.140.203,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,132.39.87.137,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,134.185.2.4,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,136.136.226.3,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,136.148.223.192,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,136.169.2.37,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,136.169.82.216,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,136.191.39.187,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,136.246.67.179,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,136.85.93.111,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,136.87.140.14,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,137.62.176.202,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,137.98.254.207,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,138.189.192.137,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,14.111.18.187,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,14.111.208.13,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
3,14.247.126.14,0,10.0.0.3,0,1,0,8,5,0,0,0,0,0,0.0,1
